k,k_label,loeffler,matrix,rdct,silveira_j3,silveira_j7
0.1,k=0.1,22.257708500000003,22.257708500000003,23.343125333333333,23.528333333333336,22.836822833333333
0.2,k=0.2,14.690937166666666,14.690937166666666,15.762968833333332,16.001718833333335,15.436406499999999
0.5,k=0.5,9.074010666666668,9.074010666666668,9.392552166666666,9.422551833333333,9.219322833333335
0.8,k=0.8,7.0630725000000005,7.0630725000000005,7.287448,7.244791666666667,7.171250000000001
